T=2.26900e+00  B=0.00000e+00  ns=262144  E_exact=-1.41511e+00  M_exact=3.76889e-01
     E           M        
-1.40738e+00  -7.60956e-02
-1.41164e+00  -7.63702e-02
-1.40831e+00  -7.69424e-02
-1.40294e+00  -6.56586e-02
-1.40576e+00  -6.41861e-02
-1.41302e+00  -6.88553e-02
-1.40688e+00  -6.66122e-02
-1.40994e+00  -7.02209e-02
-1.40001e+00  -7.68051e-02
-1.40822e+00  -7.94525e-02
-1.40852e+00  -7.72552e-02
-1.41006e+00  -7.07169e-02
-1.40900e+00  -5.97229e-02
-1.41425e+00  -5.97000e-02
-1.41400e+00  -7.22427e-02
-1.40767e+00  -7.92160e-02
-1.40610e+00  -7.26318e-02
-1.40773e+00  -6.94733e-02
-1.41295e+00  -7.84607e-02
-1.40959e+00  -6.90231e-02
-1.41092e+00  -6.85425e-02
-1.40352e+00  -6.43005e-02
-1.40962e+00  -5.47028e-02
-1.41470e+00  -4.83780e-02
-1.41281e+00  -6.02188e-02
-1.40707e+00  -5.97992e-02
-1.41058e+00  -5.95932e-02
-1.40826e+00  -5.97076e-02
-1.41325e+00  -5.28717e-02
-1.41199e+00  -4.57840e-02
-1.42412e+00  -5.40543e-02
-1.41266e+00  -6.26831e-02
-1.42949e+00  -6.63528e-02
-1.41035e+00  -6.68335e-02
-1.41376e+00  -7.25479e-02
-1.41075e+00  -7.70645e-02
-1.42735e+00  -6.48270e-02
-1.42293e+00  -6.31714e-02
-1.42058e+00  -6.97250e-02
-1.40485e+00  -7.99484e-02
-1.41577e+00  -7.06482e-02
-1.41043e+00  -6.76041e-02
-1.40854e+00  -7.44553e-02
-1.41269e+00  -6.13480e-02
-1.40944e+00  -6.33163e-02
-1.41568e+00  -5.77469e-02
-1.41374e+00  -5.67093e-02
-1.40797e+00  -5.55038e-02
-1.41844e+00  -5.47180e-02
-1.40842e+00  -4.77753e-02
-1.40137e+00  -4.66080e-02
-1.40356e+00  -4.12979e-02
-1.41025e+00  -4.48532e-02
-1.41045e+00  -4.16489e-02
-1.41017e+00  -4.18549e-02
-1.41052e+00  -4.41971e-02
-1.41440e+00  -5.08423e-02
-1.42812e+00  -5.89218e-02
-1.41553e+00  -6.09894e-02
-1.41130e+00  -5.69305e-02
-1.41417e+00  -5.24597e-02
-1.40630e+00  -5.27496e-02
-1.40573e+00  -4.84085e-02
-1.41344e+00  -5.08652e-02
-1.41678e+00  -4.68903e-02
-1.41518e+00  -5.42831e-02
-1.41298e+00  -4.95224e-02
-1.41379e+00  -5.46875e-02
-1.40939e+00  -3.92151e-02
-1.40334e+00  -5.16586e-02
-1.40910e+00  -4.71497e-02
-1.40865e+00  -4.02756e-02
-1.40849e+00  -3.66516e-02
-1.40613e+00  -4.56772e-02
-1.40677e+00  -4.34036e-02
-1.40741e+00  -4.25949e-02
-1.40555e+00  -3.69644e-02
-1.40601e+00  -3.58582e-02
-1.40819e+00  -4.68063e-02
-1.41521e+00  -4.85001e-02
-1.40826e+00  -4.81644e-02
-1.41577e+00  -5.75867e-02
-1.40784e+00  -5.71442e-02
-1.41205e+00  -4.91943e-02
-1.39986e+00  -4.71878e-02
-1.41592e+00  -5.71442e-02
-1.40358e+00  -6.29044e-02
-1.40578e+00  -7.15561e-02
-1.40637e+00  -7.08008e-02
-1.39967e+00  -8.35876e-02
-1.41035e+00  -8.08487e-02
-1.41025e+00  -7.37762e-02
-1.40526e+00  -6.25687e-02
-1.39780e+00  -4.99954e-02
-1.41393e+00  -6.63147e-02
-1.40710e+00  -7.04498e-02
-1.41093e+00  -7.10068e-02
-1.40306e+00  -7.02438e-02
-1.40364e+00  -8.58231e-02
-1.40924e+00  -9.81216e-02
-1.39900e+00  -1.12503e-01
-1.40700e+00  -1.07109e-01
-1.40202e+00  -9.53217e-02
-1.40347e+00  -1.04637e-01
-1.39926e+00  -9.76181e-02
-1.40701e+00  -1.06735e-01
-1.40533e+00  -9.05991e-02
-1.40163e+00  -9.73969e-02
-1.40315e+00  -9.78775e-02
-1.40273e+00  -1.11267e-01
-1.40497e+00  -9.25064e-02
-1.41249e+00  -9.00650e-02
-1.40796e+00  -8.44650e-02
-1.41191e+00  -8.48923e-02
-1.40120e+00  -8.98209e-02
-1.41014e+00  -1.16051e-01
-1.41534e+00  -1.22704e-01
-1.41051e+00  -1.32500e-01
-1.41545e+00  -1.32248e-01
-1.41621e+00  -1.40335e-01
-1.41228e+00  -1.45195e-01
-1.41879e+00  -1.44691e-01
-1.40430e+00  -1.39053e-01
-1.41716e+00  -1.35719e-01
-1.40645e+00  -1.34811e-01
-1.40836e+00  -1.27266e-01
-1.40532e+00  -1.10237e-01
-1.40872e+00  -1.09230e-01
-1.41083e+00  -1.14456e-01
-1.40851e+00  -1.09711e-01
-1.40326e+00  -1.03699e-01
-1.41817e+00  -1.11443e-01
-1.40393e+00  -1.12846e-01
-1.41190e+00  -1.07536e-01
-1.41325e+00  -1.10565e-01
-1.42041e+00  -1.17142e-01
-1.41699e+00  -1.13144e-01
-1.41042e+00  -1.13449e-01
-1.41251e+00  -1.21017e-01
-1.40193e+00  -1.05270e-01
-1.41505e+00  -1.19064e-01
-1.41035e+00  -1.16890e-01
-1.40880e+00  -1.15997e-01
-1.41701e+00  -1.24916e-01
-1.41721e+00  -1.35323e-01
-1.41689e+00  -1.31493e-01
-1.41779e+00  -1.32072e-01
-1.41196e+00  -1.36360e-01
-1.40758e+00  -1.17928e-01
-1.41182e+00  -1.22063e-01
-1.41240e+00  -1.27747e-01
-1.41455e+00  -1.17294e-01
-1.41118e+00  -1.15776e-01
-1.39540e+00  -1.11740e-01
-1.40027e+00  -1.12427e-01
-1.40967e+00  -1.22559e-01
-1.40108e+00  -1.16287e-01
-1.41234e+00  -1.15837e-01
-1.41507e+00  -1.10291e-01
-1.41437e+00  -9.66415e-02
-1.41322e+00  -1.08711e-01
-1.41393e+00  -1.18217e-01
-1.41216e+00  -1.11755e-01
-1.40543e+00  -1.05423e-01
-1.40889e+00  -1.12549e-01
-1.40588e+00  -1.11816e-01
-1.41101e+00  -8.45490e-02
-1.40869e+00  -9.32388e-02
-1.41138e+00  -8.50067e-02
-1.40781e+00  -8.39462e-02
-1.39955e+00  -8.71353e-02
-1.40758e+00  -1.04225e-01
-1.40233e+00  -1.05965e-01
-1.40843e+00  -1.05545e-01
-1.40614e+00  -1.07445e-01
-1.41032e+00  -1.03859e-01
-1.40952e+00  -9.18655e-02
-1.40961e+00  -8.66165e-02
-1.40164e+00  -1.00182e-01
-1.40417e+00  -1.06018e-01
-1.40082e+00  -9.20258e-02
-1.41194e+00  -9.75266e-02
-1.41345e+00  -1.01990e-01
-1.41360e+00  -1.12404e-01
-1.40964e+00  -1.02173e-01
-1.41095e+00  -9.24530e-02
-1.41209e+00  -8.54797e-02
-1.41617e+00  -8.35342e-02
-1.40939e+00  -9.16061e-02
-1.41331e+00  -9.74426e-02
-1.41205e+00  -1.07552e-01
-1.41460e+00  -1.13510e-01
-1.40907e+00  -1.06056e-01
-1.40236e+00  -1.07445e-01
-1.41179e+00  -1.19576e-01
-1.39935e+00  -1.06209e-01
-1.42072e+00  -1.14662e-01
-1.42082e+00  -1.15898e-01
-1.41658e+00  -1.16180e-01
-1.41747e+00  -1.16447e-01
-1.41577e+00  -1.20934e-01
-1.40689e+00  -1.29539e-01
-1.42091e+00  -1.31760e-01
-1.41077e+00  -1.14174e-01
-1.40779e+00  -1.09627e-01
-1.40941e+00  -1.10100e-01
-1.40784e+00  -1.16837e-01
-1.40297e+00  -1.09291e-01
-1.40680e+00  -9.88388e-02
-1.41249e+00  -9.70459e-02
-1.41251e+00  -1.01837e-01
-1.41765e+00  -1.02852e-01
-1.41637e+00  -1.05209e-01
-1.40662e+00  -1.10909e-01
-1.40198e+00  -1.18248e-01
-1.41931e+00  -1.15105e-01
-1.41597e+00  -1.32324e-01
-1.41685e+00  -1.37711e-01
-1.40369e+00  -1.33347e-01
-1.41187e+00  -1.26869e-01
-1.41899e+00  -1.25435e-01
-1.41988e+00  -1.27052e-01
-1.41628e+00  -1.29990e-01
-1.40468e+00  -1.35429e-01
-1.41217e+00  -1.41190e-01
-1.42274e+00  -1.43539e-01
-1.41768e+00  -1.41579e-01
-1.41454e+00  -1.34674e-01
-1.41095e+00  -1.30928e-01
-1.41673e+00  -1.21452e-01
-1.41833e+00  -1.25343e-01
-1.40825e+00  -1.16348e-01
-1.41124e+00  -1.26205e-01
-1.41080e+00  -1.35422e-01
-1.41682e+00  -1.22734e-01
-1.41519e+00  -1.17783e-01
-1.42085e+00  -1.19804e-01
-1.41873e+00  -1.28891e-01
-1.41209e+00  -1.20583e-01
-1.41064e+00  -1.09833e-01
-1.40714e+00  -1.15349e-01
-1.41254e+00  -1.13152e-01
-1.41623e+00  -1.19362e-01
-1.41649e+00  -1.07582e-01
-1.41483e+00  -1.07742e-01
-1.41359e+00  -9.89380e-02
-1.42308e+00  -1.07307e-01
-1.41446e+00  -1.10001e-01
-1.41780e+00  -1.08772e-01
-1.42311e+00  -1.12556e-01
-1.41669e+00  -1.19476e-01
-1.41222e+00  -1.27930e-01
-1.41638e+00  -1.20216e-01
-1.41318e+00  -1.19293e-01
-1.41209e+00  -1.17790e-01
-1.41101e+00  -1.09589e-01
-1.41835e+00  -1.10733e-01
-1.41412e+00  -1.11115e-01
-1.41373e+00  -1.13258e-01
-1.41252e+00  -1.07651e-01
-1.42000e+00  -1.03294e-01
-1.40451e+00  -9.43604e-02
-1.41438e+00  -9.44366e-02
-1.42374e+00  -1.12831e-01
-1.42548e+00  -1.27464e-01
-1.42508e+00  -1.21208e-01
-1.42308e+00  -1.30585e-01
-1.42836e+00  -1.32034e-01
-1.42807e+00  -1.30119e-01
-1.42036e+00  -1.28685e-01
-1.41882e+00  -1.35155e-01
-1.42078e+00  -1.37810e-01
-1.41867e+00  -1.37627e-01
-1.41399e+00  -1.38710e-01
-1.41786e+00  -1.29723e-01
-1.41095e+00  -1.26038e-01
-1.40875e+00  -1.31889e-01
-1.40492e+00  -1.29936e-01
-1.41142e+00  -1.30432e-01
-1.40298e+00  -1.28578e-01
-1.40831e+00  -1.44417e-01
-1.41023e+00  -1.39816e-01
-1.41765e+00  -1.40945e-01
-1.42012e+00  -1.44943e-01
-1.41832e+00  -1.47667e-01
-1.41972e+00  -1.60057e-01
-1.41228e+00  -1.72165e-01
-1.41273e+00  -1.67755e-01
-1.41522e+00  -1.64009e-01
-1.41402e+00  -1.53862e-01
-1.40877e+00  -1.57707e-01
-1.41241e+00  -1.61819e-01
-1.41675e+00  -1.62529e-01
-1.40947e+00  -1.56036e-01
-1.41406e+00  -1.48697e-01
-1.41719e+00  -1.54228e-01
-1.41002e+00  -1.47514e-01
-1.41214e+00  -1.39870e-01
-1.41469e+00  -1.50406e-01
-1.41586e+00  -1.44951e-01
-1.40997e+00  -1.36932e-01
-1.41612e+00  -1.38107e-01
-1.41789e+00  -1.50322e-01
-1.41942e+00  -1.44951e-01
-1.42126e+00  -1.57547e-01
-1.42116e+00  -1.53725e-01
-1.42238e+00  -1.51443e-01
-1.41415e+00  -1.54358e-01
-1.41711e+00  -1.50177e-01
-1.41342e+00  -1.55533e-01
-1.41029e+00  -1.47469e-01
-1.40929e+00  -1.55258e-01
-1.40321e+00  -1.69762e-01
-1.41537e+00  -1.66306e-01
-1.40866e+00  -1.62605e-01
-1.40886e+00  -1.62804e-01
-1.41045e+00  -1.57318e-01
-1.40350e+00  -1.59653e-01
-1.41190e+00  -1.60141e-01
-1.40898e+00  -1.65276e-01
-1.41257e+00  -1.59386e-01
-1.42036e+00  -1.71394e-01
-1.41437e+00  -1.77589e-01
-1.41348e+00  -1.80191e-01
-1.42125e+00  -1.91925e-01
-1.41870e+00  -1.88454e-01
-1.41620e+00  -1.88507e-01
-1.41391e+00  -1.86226e-01
-1.42307e+00  -1.85974e-01
-1.41708e+00  -1.82709e-01
-1.41989e+00  -1.89003e-01
-1.41899e+00  -2.01317e-01
-1.41603e+00  -1.91528e-01
-1.42297e+00  -2.01347e-01
-1.41725e+00  -1.89217e-01
-1.41634e+00  -1.88316e-01
-1.41853e+00  -1.76926e-01
