T=2.20000e+00  B=0.00000e+00  Ns=40000  E_exact=-1.54649e+00  M_exact=7.84755e-01
     E           M        
-1.52760e+00  -7.81250e-01
-1.52930e+00  -7.64650e-01
-1.54350e+00  -7.71400e-01
-1.56310e+00  -8.00200e-01
-1.53780e+00  -7.89500e-01
-1.56430e+00  -8.07700e-01
-1.57910e+00  -8.17900e-01
-1.54270e+00  -7.92250e-01
-1.54500e+00  -7.89600e-01
-1.52770e+00  -7.65150e-01
-1.56260e+00  -7.97200e-01
-1.53470e+00  -7.82100e-01
-1.55330e+00  -7.87700e-01
-1.55640e+00  -7.80200e-01
-1.54430e+00  -7.85800e-01
-1.53650e+00  -7.86750e-01
-1.53700e+00  -7.73700e-01
-1.53810e+00  -7.72450e-01
-1.52760e+00  -7.62300e-01
-1.53460e+00  -7.82800e-01
-1.55760e+00  -8.04350e-01
-1.54100e+00  -7.79000e-01
-1.53760e+00  -7.76000e-01
-1.55040e+00  -7.92950e-01
-1.55700e+00  -8.03150e-01
-1.54430e+00  -7.88650e-01
-1.53950e+00  -7.84100e-01
-1.55630e+00  -7.95400e-01
-1.53790e+00  -7.75550e-01
-1.55120e+00  -7.93650e-01
-1.54820e+00  -7.86400e-01
-1.54440e+00  -7.83250e-01
-1.53100e+00  -7.74350e-01
-1.54000e+00  -7.76600e-01
-1.55310e+00  -7.84650e-01
-1.55100e+00  -7.70400e-01
-1.56470e+00  -7.94100e-01
-1.56820e+00  -8.15450e-01
-1.53980e+00  -7.91350e-01
-1.55180e+00  -7.88450e-01
-1.52400e+00  -7.71100e-01
-1.54950e+00  -7.96500e-01
-1.54310e+00  -7.84050e-01
-1.54360e+00  -7.88950e-01
-1.53580e+00  -7.74050e-01
-1.55820e+00  -7.88950e-01
-1.54720e+00  -7.84550e-01
-1.55040e+00  -7.74750e-01
-1.55030e+00  -7.82600e-01
-1.54590e+00  -7.78400e-01
-1.52010e+00  -7.53400e-01
-1.52460e+00  -7.56950e-01
-1.55490e+00  -7.72300e-01
-1.50960e+00  -7.52150e-01
-1.53910e+00  -7.83950e-01
