T=2.30000e+00  B=0.00000e+00  Ns=40000  E_exact=-1.34287e+00  M_exact=0.00000e+00
     E           M        
-1.32840e+00  -7.45500e-02
-1.32560e+00  -1.19300e-01
-1.32950e+00  -1.36950e-01
-1.32000e+00  -1.25850e-01
-1.32530e+00  -1.14150e-01
-1.35210e+00  -1.13050e-01
-1.32950e+00  -8.67000e-02
-1.33810e+00  -6.32500e-02
-1.34570e+00  -3.28000e-02
-1.32910e+00  -4.64000e-02
-1.32820e+00  -6.27000e-02
-1.33200e+00  -3.61000e-02
-1.34990e+00  -1.91500e-02
-1.32900e+00  -2.70000e-02
-1.35090e+00  -3.17000e-02
-1.34810e+00  -4.06500e-02
-1.32550e+00  -7.52500e-02
-1.32710e+00  -2.97000e-02
-1.34000e+00  -4.39000e-02
-1.33130e+00  -5.33000e-02
-1.32450e+00  -2.54500e-02
-1.34410e+00  -4.94500e-02
-1.32530e+00  -4.30000e-02
-1.34690e+00  -6.33000e-02
-1.33080e+00  -6.62500e-02
-1.35240e+00  -3.16000e-02
-1.33450e+00  -4.15500e-02
-1.33940e+00  -1.55000e-02
-1.34270e+00  -2.25000e-03
-1.34010e+00  3.24500e-02
-1.32460e+00  3.35500e-02
-1.36230e+00  4.52000e-02
-1.34030e+00  9.19500e-02
-1.35450e+00  1.36500e-01
-1.36340e+00  1.63800e-01
-1.34360e+00  1.95000e-01
-1.34990e+00  2.16400e-01
-1.34060e+00  2.21500e-01
-1.33460e+00  2.24650e-01
-1.33540e+00  2.05250e-01
-1.33350e+00  1.88300e-01
-1.35210e+00  1.77700e-01
-1.33350e+00  1.68500e-01
-1.33710e+00  1.17450e-01
-1.33200e+00  1.31950e-01
-1.33230e+00  1.40050e-01
-1.33100e+00  1.14600e-01
-1.32630e+00  7.54000e-02
-1.34170e+00  1.02300e-01
-1.34540e+00  9.96000e-02
-1.32370e+00  8.92000e-02
-1.32670e+00  4.33000e-02
-1.34230e+00  4.02500e-02
-1.35210e+00  7.22500e-02
-1.34990e+00  7.63500e-02
-1.33810e+00  6.68500e-02
-1.34560e+00  6.24000e-02
-1.32790e+00  5.87500e-02
-1.32000e+00  5.16000e-02
-1.33460e+00  4.92500e-02
-1.33980e+00  3.39500e-02
-1.33580e+00  6.95000e-03
-1.35310e+00  3.24500e-02
